Domain,http/https,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,dots,Label
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,11,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
wiki.uz.cm,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
fantasticfiction.com,1,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,1,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
imdb.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
universaltravelagents.com,1,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,1,11,0,0,0,0,0,0
mooncatsastrology.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,6,0,0,0,0,0,0
,0,0,0,1,10,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,1,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
kystbussen.no,1,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,1,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
github.com,1,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
ranker.com,0,0,0,1,3,0,0,0,0,0,0
en.academic.ru,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,7,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
tenorshare.com,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,6,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
planetsubaru.com,0,0,0,1,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
everything.explained.today,0,0,0,0,1,0,0,0,0,0,0
rightmove.co.uk,0,0,0,1,2,0,0,0,0,1,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
biography.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
twitter.com,1,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
wansolutions.co.id,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,7,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
definitions.net,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
selfhelpenterprises.org,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
wpedia.goo.ne.jp,0,0,0,1,2,0,0,0,0,1,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,1,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
ebay.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
pagecolumn.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,7,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,1,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
verizonwireless.com,1,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
downloadsend8.weebly.com,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
networkengineering.stackexchange.com,1,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
wikihow.com,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
thewindowsclub.com,0,0,0,1,1,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
wings.buffalo.edu,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
royaltyfreemusic.com,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
bit-tech.net,0,0,0,1,7,0,0,0,1,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,1,7,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
inc.com,1,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
theendlessmeal.com,0,0,0,1,1,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,6,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,5,0,0,1,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
buzzle.com,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
en.wikipedia.org,1,0,0,0,2,0,0,0,0,0,0
healthline.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,8,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,8,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
optimum.com,1,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,8,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,1,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
wikihow.com,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,9,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,1,4,0,0,1,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,0,5,0,0,1,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,9,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
gamespot.com,1,0,0,0,3,0,0,1,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,1,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,7,0,0,0,0,0,0
,0,0,0,1,6,0,0,0,0,0,0
,0,0,0,1,7,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
insights.dice.com,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,7,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,1,5,0,0,1,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
serverfault.com,1,0,0,1,3,0,0,1,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
facebook.com,1,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,5,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,1,0,0,0
shockwave.com,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,1,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,5,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
twitter.com,1,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,6,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
taylored.com,1,0,0,1,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,7,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
thefreedictionary.com,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
sdlegislature.gov,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,4,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,0,6,0,0,0,0,0,0
,0,0,0,0,3,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,3,0,0,0,0,0,0
,0,0,0,0,1,0,0,1,0,0,0
,0,0,0,0,2,0,0,1,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
,0,0,0,1,2,0,0,0,0,0,0
,0,0,0,1,3,0,0,0,0,0,0
,0,0,0,1,4,0,0,0,0,0,0
,0,0,0,0,2,0,0,0,0,0,0
